Year,Month,Make,Model,Segment,Body,Engine,Transmission,County,Range,Quantity
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Kilkenny,,2.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Limerick,,5.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Louth,,3.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Laois,,1.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Meath,,3.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Tipperary,,2.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Waterford,,3.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Wicklow,,3.0
2024,February,RENAULT,megane,Small Standard (C1),Hatchback,electric,automatic,Wexford,,7.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,2.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Carlow,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,30.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Donegal,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,2.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kilkenny,,3.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Laois,,2.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Sligo,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Tipperary,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,4.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,2.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Donegal,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,1.0
2024,February,SKODA,enyaq,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,February,SMART,smart 1,Small SUV (C3),Hatchback,electric,automatic,Dublin,,6.0
2024,February,SSANGYONG,korando,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,1.0
2024,February,SUBARU,solterra,Medium SUV (D3),Estate,electric,automatic,Dublin,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Cork,,6.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Clare,,2.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Dublin,,54.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Donegal,,2.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kildare,,8.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Kerry,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Limerick,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Longford,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Louth,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Laois,,2.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Meath,,10.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Offaly,,2.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Tipperary,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Waterford,,1.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wicklow,,5.0
2024,February,TESLA,model y,Medium SUV (D3),MPV,electric,automatic,Wexford,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Cork,,16.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Clare,,5.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Cavan,,1.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Carlow,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Dublin,,117.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Donegal,,5.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Galway,,9.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kildare,,17.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kilkenny,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Kerry,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Limerick,,7.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Longford,,1.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Louth,,6.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Leitrim,,3.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Laois,,4.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Meath,,14.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Monaghan,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Mayo,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Roscommon,,1.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Sligo,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Tipperary,,2.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Waterford,,8.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Westmeath,,1.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Wicklow,,12.0
2024,February,TESLA,model 3,Medium Prestige (D2),Saloon,electric,automatic,Wexford,,6.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,8.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Clare,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Carlow,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,31.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Donegal,,2.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,2.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,2.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Kilkenny,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,3.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,3.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Laois,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,3.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Mayo,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Roscommon,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Tipperary,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,February,TOYOTA,bz4x,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,,2.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Sligo,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Tipperary,,2.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Waterford,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Westmeath,,1.0
2024,February,TOYOTA,prius hybrid,Medium Standard (D1),Hatchback,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,7.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Carlow,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,11.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Donegal,,2.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,2.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Longford,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Laois,,1.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Monaghan,,2.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,,2.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,2.0
2024,February,TOYOTA,rav4,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wexford,,2.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Cork,,4.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Dublin,,5.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Galway,,1.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Kildare,,1.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Limerick,,1.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Meath,,1.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Waterford,,1.0
2024,February,VOLKSWAGEN,id.4,Medium SUV (D3),Estate,electric,automatic,Westmeath,,1.0
2024,February,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Dublin,,3.0
2024,February,VOLKSWAGEN,id buzz pc,MPV Large (M2),Estate,electric,automatic,Donegal,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Cork,,5.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Clare,,2.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Dublin,,31.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Galway,,5.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Kildare,,8.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Limerick,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Longford,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Louth,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Laois,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Meath,,3.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Mayo,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Roscommon,,1.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Waterford,,2.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Westmeath,,2.0
2024,February,VOLKSWAGEN,id.3,Small Standard (C1),Estate,electric,automatic,Wicklow,,1.0
2024,February,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Clare,,1.0
2024,February,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Kildare,,1.0
2024,February,VOLKSWAGEN,id.7,Medium Prestige (D2),Hatchback,electric,automatic,Meath,,1.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Cork,,2.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Dublin,,22.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Kildare,,3.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Kilkenny,,1.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Limerick,,2.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Louth,,1.0
2024,February,VOLKSWAGEN,up,Micro Standard (A1),Hatchback,electric,automatic,Wicklow,,1.0
2024,February,VOLKSWAGEN,id.5,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,1.0
2024,February,VOLKSWAGEN,id.5,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,1.0
2024,February,VOLKSWAGEN,touareg,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Dublin,,5.0
2024,February,VOLKSWAGEN,touareg,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Limerick,,1.0
2024,February,VOLKSWAGEN,arteon,MPV Compact (M1),Hatchback,petrol/plug-in electric hybrid,automatic,Meath,,1.0
2024,February,VOLKSWAGEN,golf,Small Standard (C1),Hatchback,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,February,VOLKSWAGEN,t7,MPV Compact (M1),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,2.0
2024,February,VOLKSWAGEN,t7,MPV Compact (M1),MPV,petrol/plug-in electric hybrid,automatic,Galway,,1.0
2024,February,VOLKSWAGEN,t7,MPV Compact (M1),MPV,petrol/plug-in electric hybrid,automatic,Kildare,,1.0
2024,February,VOLKSWAGEN,t7,MPV Compact (M1),MPV,petrol/plug-in electric hybrid,automatic,Kerry,,1.0
2024,February,VOLKSWAGEN,tiguan,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,1.0
2024,February,VOLKSWAGEN,tiguan,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,7.0
2024,February,VOLKSWAGEN,tiguan,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Westmeath,,1.0
2024,February,VOLKSWAGEN,tiguan,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Wicklow,,3.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Cork,,12.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Clare,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Carlow,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Dublin,,40.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Donegal,,2.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Galway,,3.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Kildare,,2.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Kilkenny,,5.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Kerry,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Limerick,,2.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Louth,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Meath,,3.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Offaly,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Waterford,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Wicklow,,1.0
2024,February,VOLVO,xc40,Medium SUV (D3),Station Wagon,electric,automatic,Wexford,,1.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Cork,,2.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Dublin,,4.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Donegal,,2.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Limerick,,1.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Laois,,1.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Meath,,2.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Sligo,,1.0
2024,February,VOLVO,c40,Small SUV (C3),Station Wagon,electric,automatic,Waterford,,1.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Cork,,4.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Dublin,,13.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Louth,,1.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Meath,,1.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Westmeath,,1.0
2024,February,VOLVO,ex30,Small SUV (C3),Station Wagon,electric,automatic,Wexford,,4.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Cork,,5.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Dublin,,40.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Donegal,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Galway,,6.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Kildare,,5.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Kilkenny,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Louth,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Meath,,3.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Tipperary,,2.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),Estate,petrol/plug-in electric hybrid,automatic,Wexford,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Cork,,2.0
2024,February,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Clare,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Dublin,,3.0
2024,February,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Offaly,,1.0
2024,February,VOLVO,xc90,Large SUV (E3),MPV,petrol/plug-in electric hybrid,automatic,Wicklow,,1.0
2024,February,VOLVO,v60,Medium Prestige (D2),Saloon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,February,VOLVO,v60,Medium Prestige (D2),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,1.0
2024,February,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Cork,,6.0
2024,February,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Dublin,,24.0
2024,February,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Donegal,,3.0
2024,February,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Galway,,4.0
2024,February,VOLVO,xc60,Medium SUV (D3),Station Wagon,petrol/plug-in electric hybrid,automatic,Kildare,,5.0
